ID,Data,Categoria,Descrição,Valor,Forma de Pagamento,Renda Mensal,Localização
1280,2024-02-03,Entretenimento,Despesa 1280 em entretenimento,585.17,Dinheiro,3500.0,São Paulo
1281,2024-02-12,Entretenimento,Despesa 1281 em entretenimento,20.6,Transferência,3500.0,Curitiba
1282,2024-08-02,Entretenimento,Despesa 1282 em entretenimento,132.9,Cartão de Crédito,3500.0,Belo Horizonte
1283,2024-07-08,Moradia,Despesa 1283 em moradia,1066.27,Transferência,3500.0,Rio de Janeiro
1284,2024-01-07,Alimentação,Despesa 1284 em alimentação,1125.56,Cartão de Crédito,3500.0,São Paulo
1285,2024-04-26,Alimentação,Despesa 1285 em alimentação,1368.87,Cartão de Crédito,3500.0,Salvador
1286,2024-02-29,Saúde,Despesa 1286 em saúde,1288.64,Cartão de Crédito,3500.0,Belo Horizonte
1287,2024-10-10,Moradia,Despesa 1287 em moradia,419.26,Dinheiro,3500.0,Belo Horizonte
1288,2024-07-19,Saúde,Despesa 1288 em saúde,1356.51,Transferência,3500.0,Rio de Janeiro
1289,2023-12-01,Moradia,Despesa 1289 em moradia,713.01,Transferência,3500.0,Rio de Janeiro
1290,2024-05-01,Entretenimento,Despesa 1290 em entretenimento,154.38,Dinheiro,3500.0,Salvador
1291,2024-01-03,Entretenimento,Despesa 1291 em entretenimento,1148.19,Cartão de Crédito,3500.0,Curitiba
1292,2024-01-06,Transporte,Despesa 1292 em transporte,510.65,Dinheiro,3500.0,Salvador
1293,2024-08-20,Entretenimento,Despesa 1293 em entretenimento,543.96,Cartão de Crédito,3500.0,São Paulo
1294,2024-01-13,Entretenimento,Despesa 1294 em entretenimento,508.13,Cartão de Crédito,3500.0,Curitiba
1295,2024-05-30,Alimentação,Despesa 1295 em alimentação,734.45,Cartão de Crédito,3500.0,Belo Horizonte
1296,2024-08-12,Alimentação,Despesa 1296 em alimentação,282.53,Transferência,3500.0,Belo Horizonte
1297,2024-10-03,Moradia,Despesa 1297 em moradia,591.53,Transferência,3500.0,Curitiba
1298,2023-11-15,Moradia,Despesa 1298 em moradia,400.23,Transferência,3500.0,Salvador
1299,2024-05-02,Entretenimento,Despesa 1299 em entretenimento,353.66,Cartão de Crédito,3500.0,Rio de Janeiro
1300,2024-09-28,Saúde,Despesa 1300 em saúde,597.9,Transferência,3500.0,São Paulo
1301,2024-03-25,Transporte,Despesa 1301 em transporte,811.41,Transferência,3500.0,Salvador
1302,2024-10-14,Saúde,Despesa 1302 em saúde,548.58,Dinheiro,3500.0,Curitiba
1303,2024-04-19,Transporte,Despesa 1303 em transporte,555.93,Transferência,3500.0,Salvador
1304,2024-04-19,Saúde,Despesa 1304 em saúde,562.57,Cartão de Crédito,3500.0,Salvador
1305,2024-04-02,Entretenimento,Despesa 1305 em entretenimento,496.83,Transferência,3500.0,Salvador
1306,2023-11-22,Moradia,Despesa 1306 em moradia,872.01,Transferência,3500.0,Belo Horizonte
1307,2024-05-03,Saúde,Despesa 1307 em saúde,406.75,Transferência,3500.0,Salvador
1308,2024-02-25,Moradia,Despesa 1308 em moradia,718.67,Cartão de Crédito,3500.0,Salvador
1309,2024-07-30,Moradia,Despesa 1309 em moradia,310.12,Cartão de Crédito,3500.0,Rio de Janeiro
1310,2024-04-02,Moradia,Despesa 1310 em moradia,171.08,Dinheiro,3500.0,São Paulo
1311,2024-04-06,Alimentação,Despesa 1311 em alimentação,289.13,Dinheiro,3500.0,Belo Horizonte
1312,2023-12-24,Saúde,Despesa 1312 em saúde,1493.31,Transferência,3500.0,Salvador
1313,2024-01-10,Alimentação,Despesa 1313 em alimentação,210.81,Dinheiro,3500.0,Curitiba
1314,2024-05-25,Moradia,Despesa 1314 em moradia,775.38,Cartão de Crédito,3500.0,Rio de Janeiro
1315,2023-10-19,Moradia,Despesa 1315 em moradia,672.62,Transferência,3500.0,Belo Horizonte
1316,2024-05-01,Saúde,Despesa 1316 em saúde,66.43,Transferência,3500.0,Salvador
1317,2024-08-02,Transporte,Despesa 1317 em transporte,183.31,Cartão de Crédito,3500.0,São Paulo
1318,2024-02-24,Alimentação,Despesa 1318 em alimentação,859.38,Dinheiro,3500.0,Salvador
1319,2024-09-05,Entretenimento,Despesa 1319 em entretenimento,144.14,Cartão de Crédito,3500.0,Rio de Janeiro
1320,2024-05-14,Alimentação,Despesa 1320 em alimentação,272.58,Cartão de Crédito,3500.0,São Paulo
1321,2023-12-28,Entretenimento,Despesa 1321 em entretenimento,582.16,Cartão de Crédito,3500.0,Salvador
1322,2024-08-13,Saúde,Despesa 1322 em saúde,103.15,Cartão de Crédito,3500.0,Rio de Janeiro
1323,2024-05-20,Transporte,Despesa 1323 em transporte,1352.47,Transferência,3500.0,Belo Horizonte
1324,2023-11-26,Saúde,Despesa 1324 em saúde,1044.94,Dinheiro,3500.0,Rio de Janeiro
1325,2023-11-02,Saúde,Despesa 1325 em saúde,366.72,Dinheiro,3500.0,Salvador
1326,2024-07-08,Saúde,Despesa 1326 em saúde,228.94,Dinheiro,3500.0,Salvador
1327,2024-09-27,Saúde,Despesa 1327 em saúde,362.14,Transferência,3500.0,Curitiba
1328,2024-04-02,Moradia,Despesa 1328 em moradia,1461.02,Cartão de Crédito,3500.0,Belo Horizonte
1329,2024-03-24,Entretenimento,Despesa 1329 em entretenimento,1022.85,Transferência,3500.0,Rio de Janeiro
1330,2024-07-13,Saúde,Despesa 1330 em saúde,62.06,Transferência,3500.0,Salvador
1331,2023-11-11,Saúde,Despesa 1331 em saúde,725.97,Transferência,3500.0,São Paulo
1332,2024-08-21,Moradia,Despesa 1332 em moradia,1319.34,Transferência,3500.0,São Paulo
1333,2024-02-17,Alimentação,Despesa 1333 em alimentação,847.76,Dinheiro,3500.0,São Paulo
1334,2024-02-12,Alimentação,Despesa 1334 em alimentação,568.03,Dinheiro,3500.0,Belo Horizonte
1335,2024-04-28,Transporte,Despesa 1335 em transporte,116.92,Transferência,3500.0,Belo Horizonte
1336,2024-04-05,Moradia,Despesa 1336 em moradia,671.84,Cartão de Crédito,3500.0,Salvador
1337,2024-09-19,Transporte,Despesa 1337 em transporte,381.19,Transferência,3500.0,Salvador
1338,2023-12-17,Moradia,Despesa 1338 em moradia,1316.88,Dinheiro,3500.0,Curitiba
1339,2024-05-26,Transporte,Despesa 1339 em transporte,1077.54,Transferência,3500.0,São Paulo
1340,2024-08-30,Saúde,Despesa 1340 em saúde,770.58,Cartão de Crédito,3500.0,São Paulo
1341,2024-08-18,Alimentação,Despesa 1341 em alimentação,1344.55,Cartão de Crédito,3500.0,Rio de Janeiro
1342,2023-12-13,Moradia,Despesa 1342 em moradia,600.19,Dinheiro,3500.0,Curitiba
1343,2024-05-07,Moradia,Despesa 1343 em moradia,990.4,Dinheiro,3500.0,São Paulo
1344,2024-01-15,Saúde,Despesa 1344 em saúde,699.64,Cartão de Crédito,3500.0,Belo Horizonte
1345,2023-11-17,Entretenimento,Despesa 1345 em entretenimento,429.19,Transferência,3500.0,Belo Horizonte
1346,2024-04-29,Saúde,Despesa 1346 em saúde,415.04,Dinheiro,3500.0,Salvador
1347,2024-09-14,Transporte,Despesa 1347 em transporte,1213.26,Cartão de Crédito,3500.0,Rio de Janeiro
1348,2024-09-05,Saúde,Despesa 1348 em saúde,1119.29,Cartão de Crédito,3500.0,Belo Horizonte
1349,2023-11-28,Saúde,Despesa 1349 em saúde,727.02,Cartão de Crédito,3500.0,Salvador
1350,2024-09-14,Moradia,Despesa 1350 em moradia,708.78,Dinheiro,3500.0,Salvador
1351,2024-09-08,Transporte,Despesa 1351 em transporte,1154.46,Transferência,3500.0,Belo Horizonte
1352,2024-05-16,Transporte,Despesa 1352 em transporte,212.61,Dinheiro,3500.0,Salvador
1353,2023-11-19,Saúde,Despesa 1353 em saúde,1233.54,Transferência,3500.0,Salvador
1354,2024-01-29,Moradia,Despesa 1354 em moradia,1285.85,Cartão de Crédito,3500.0,Curitiba
1355,2024-08-01,Saúde,Despesa 1355 em saúde,1036.54,Transferência,3500.0,Curitiba
1356,2023-12-13,Entretenimento,Despesa 1356 em entretenimento,1160.69,Dinheiro,3500.0,Curitiba
1357,2024-07-16,Transporte,Despesa 1357 em transporte,108.06,Dinheiro,3500.0,Belo Horizonte
1358,2023-10-30,Moradia,Despesa 1358 em moradia,1074.33,Transferência,3500.0,Rio de Janeiro
1359,2024-10-07,Saúde,Despesa 1359 em saúde,1167.14,Dinheiro,3500.0,Salvador
1360,2023-12-11,Transporte,Despesa 1360 em transporte,639.45,Dinheiro,3500.0,São Paulo
1361,2024-01-30,Moradia,Despesa 1361 em moradia,678.7,Transferência,3500.0,Curitiba
1362,2024-03-11,Alimentação,Despesa 1362 em alimentação,796.54,Dinheiro,3500.0,Belo Horizonte
1363,2024-07-14,Entretenimento,Despesa 1363 em entretenimento,797.98,Cartão de Crédito,3500.0,Curitiba
1364,2024-02-19,Alimentação,Despesa 1364 em alimentação,1031.4,Dinheiro,3500.0,Belo Horizonte
1365,2024-03-05,Entretenimento,Despesa 1365 em entretenimento,19.04,Dinheiro,3500.0,Salvador
1366,2024-05-27,Transporte,Despesa 1366 em transporte,728.46,Transferência,3500.0,Curitiba
1367,2024-10-14,Transporte,Despesa 1367 em transporte,84.12,Dinheiro,3500.0,Belo Horizonte
1368,2024-02-18,Transporte,Despesa 1368 em transporte,194.55,Cartão de Crédito,3500.0,Curitiba
1369,2023-11-23,Transporte,Despesa 1369 em transporte,1437.96,Dinheiro,3500.0,Salvador
1370,2023-12-22,Entretenimento,Despesa 1370 em entretenimento,1281.05,Dinheiro,3500.0,Salvador
1371,2023-11-14,Entretenimento,Despesa 1371 em entretenimento,1240.91,Transferência,3500.0,Belo Horizonte
1372,2024-02-21,Moradia,Despesa 1372 em moradia,671.09,Cartão de Crédito,3500.0,Curitiba
1373,2023-11-21,Entretenimento,Despesa 1373 em entretenimento,1166.42,Dinheiro,3500.0,Belo Horizonte
1374,2024-03-08,Saúde,Despesa 1374 em saúde,1333.8,Dinheiro,3500.0,Rio de Janeiro
1375,2024-01-04,Saúde,Despesa 1375 em saúde,502.73,Transferência,3500.0,São Paulo
1376,2024-10-13,Moradia,Despesa 1376 em moradia,627.88,Dinheiro,3500.0,Curitiba
1377,2024-02-20,Entretenimento,Despesa 1377 em entretenimento,361.87,Transferência,3500.0,Curitiba
1378,2024-04-15,Saúde,Despesa 1378 em saúde,1316.18,Transferência,3500.0,São Paulo
1379,2024-01-09,Entretenimento,Despesa 1379 em entretenimento,600.49,Cartão de Crédito,3500.0,Belo Horizonte
1380,2024-09-21,Transporte,Despesa 1380 em transporte,343.55,Dinheiro,3500.0,São Paulo
1381,2023-10-30,Moradia,Despesa 1381 em moradia,112.07,Transferência,3500.0,Belo Horizonte
1382,2024-08-06,Transporte,Despesa 1382 em transporte,217.6,Cartão de Crédito,3500.0,São Paulo
1383,2024-03-09,Saúde,Despesa 1383 em saúde,350.91,Cartão de Crédito,3500.0,Belo Horizonte
1384,2024-06-21,Transporte,Despesa 1384 em transporte,1477.12,Cartão de Crédito,3500.0,Belo Horizonte
1385,2024-08-16,Alimentação,Despesa 1385 em alimentação,712.17,Dinheiro,3500.0,São Paulo
1386,2024-05-11,Saúde,Despesa 1386 em saúde,1425.52,Cartão de Crédito,3500.0,Curitiba
1387,2024-06-18,Entretenimento,Despesa 1387 em entretenimento,891.86,Transferência,3500.0,Belo Horizonte
1388,2024-07-13,Moradia,Despesa 1388 em moradia,1053.99,Cartão de Crédito,3500.0,Rio de Janeiro
1389,2024-02-01,Transporte,Despesa 1389 em transporte,1027.26,Dinheiro,3500.0,Curitiba
1390,2024-04-06,Moradia,Despesa 1390 em moradia,1198.11,Dinheiro,3500.0,Belo Horizonte
1391,2024-07-21,Entretenimento,Despesa 1391 em entretenimento,120.75,Transferência,3500.0,Curitiba
1392,2024-03-07,Transporte,Despesa 1392 em transporte,1215.18,Cartão de Crédito,3500.0,Curitiba
1393,2024-05-08,Transporte,Despesa 1393 em transporte,95.59,Transferência,3500.0,Curitiba
1394,2023-10-27,Entretenimento,Despesa 1394 em entretenimento,1114.77,Cartão de Crédito,3500.0,São Paulo
1395,2023-11-17,Moradia,Despesa 1395 em moradia,1340.73,Cartão de Crédito,3500.0,São Paulo
1396,2023-12-30,Alimentação,Despesa 1396 em alimentação,374.11,Dinheiro,3500.0,Salvador
1397,2024-07-16,Moradia,Despesa 1397 em moradia,1224.03,Dinheiro,3500.0,Curitiba
1398,2024-10-15,Alimentação,Despesa 1398 em alimentação,1463.87,Transferência,3500.0,Belo Horizonte
1399,2024-02-12,Saúde,Despesa 1399 em saúde,813.38,Dinheiro,3500.0,Curitiba
1400,2024-02-09,Transporte,Despesa 1400 em transporte,731.04,Transferência,3500.0,Rio de Janeiro
1401,2024-04-07,Alimentação,Despesa 1401 em alimentação,420.8,Dinheiro,3500.0,São Paulo
1402,2024-04-12,Alimentação,Despesa 1402 em alimentação,795.05,Cartão de Crédito,3500.0,Belo Horizonte
1403,2024-07-09,Moradia,Despesa 1403 em moradia,1283.07,Dinheiro,3500.0,Rio de Janeiro
1404,2024-07-10,Alimentação,Despesa 1404 em alimentação,809.5,Cartão de Crédito,3500.0,Belo Horizonte
1405,2024-07-08,Transporte,Despesa 1405 em transporte,719.25,Transferência,3500.0,Curitiba
1406,2024-02-18,Transporte,Despesa 1406 em transporte,1121.86,Dinheiro,3500.0,Rio de Janeiro
1407,2024-03-26,Moradia,Despesa 1407 em moradia,965.35,Transferência,3500.0,São Paulo
1408,2023-12-09,Saúde,Despesa 1408 em saúde,1198.82,Cartão de Crédito,3500.0,Curitiba
1409,2024-02-16,Alimentação,Despesa 1409 em alimentação,162.07,Transferência,3500.0,São Paulo
1410,2024-04-16,Transporte,Despesa 1410 em transporte,1354.15,Cartão de Crédito,3500.0,Salvador
1411,2024-04-02,Entretenimento,Despesa 1411 em entretenimento,384.72,Cartão de Crédito,3500.0,Rio de Janeiro
1412,2023-12-24,Transporte,Despesa 1412 em transporte,766.2,Cartão de Crédito,3500.0,Rio de Janeiro
1413,2024-05-03,Alimentação,Despesa 1413 em alimentação,309.23,Dinheiro,3500.0,Salvador
1414,2024-01-21,Saúde,Despesa 1414 em saúde,428.58,Transferência,3500.0,São Paulo
1415,2023-12-11,Transporte,Despesa 1415 em transporte,406.76,Dinheiro,3500.0,Salvador
1416,2024-06-17,Transporte,Despesa 1416 em transporte,418.13,Dinheiro,3500.0,Curitiba
1417,2023-11-01,Saúde,Despesa 1417 em saúde,195.84,Transferência,3500.0,Belo Horizonte
1418,2023-11-21,Entretenimento,Despesa 1418 em entretenimento,631.46,Dinheiro,3500.0,São Paulo
1419,2024-07-24,Alimentação,Despesa 1419 em alimentação,990.85,Transferência,3500.0,Curitiba
1420,2024-01-31,Transporte,Despesa 1420 em transporte,387.19,Dinheiro,3500.0,Curitiba
1421,2024-06-23,Moradia,Despesa 1421 em moradia,1316.64,Transferência,3500.0,São Paulo
1422,2023-12-21,Alimentação,Despesa 1422 em alimentação,35.29,Transferência,3500.0,Rio de Janeiro
1423,2024-01-26,Alimentação,Despesa 1423 em alimentação,149.41,Transferência,3500.0,Salvador
1424,2024-03-15,Alimentação,Despesa 1424 em alimentação,984.16,Dinheiro,3500.0,Rio de Janeiro
1425,2024-08-02,Transporte,Despesa 1425 em transporte,791.03,Dinheiro,3500.0,Rio de Janeiro
1426,2024-09-16,Moradia,Despesa 1426 em moradia,504.52,Dinheiro,3500.0,Belo Horizonte
1427,2024-02-29,Entretenimento,Despesa 1427 em entretenimento,69.09,Cartão de Crédito,3500.0,Curitiba
1428,2024-01-17,Moradia,Despesa 1428 em moradia,78.07,Cartão de Crédito,3500.0,Curitiba
1429,2023-12-12,Alimentação,Despesa 1429 em alimentação,143.35,Cartão de Crédito,3500.0,Salvador
1430,2024-02-19,Alimentação,Despesa 1430 em alimentação,733.86,Dinheiro,3500.0,São Paulo
1431,2024-02-01,Entretenimento,Despesa 1431 em entretenimento,503.36,Transferência,3500.0,Belo Horizonte
1432,2024-02-05,Moradia,Despesa 1432 em moradia,352.63,Dinheiro,3500.0,Belo Horizonte
1433,2024-08-31,Moradia,Despesa 1433 em moradia,284.68,Transferência,3500.0,São Paulo
1434,2024-05-04,Entretenimento,Despesa 1434 em entretenimento,231.32,Cartão de Crédito,3500.0,Curitiba
1435,2024-10-12,Moradia,Despesa 1435 em moradia,79.66,Dinheiro,3500.0,Rio de Janeiro
1436,2024-04-19,Entretenimento,Despesa 1436 em entretenimento,1115.65,Cartão de Crédito,3500.0,Belo Horizonte
1437,2024-05-03,Moradia,Despesa 1437 em moradia,59.05,Dinheiro,3500.0,Belo Horizonte
1438,2024-04-04,Saúde,Despesa 1438 em saúde,660.77,Cartão de Crédito,3500.0,São Paulo
1439,2024-04-07,Saúde,Despesa 1439 em saúde,1211.18,Dinheiro,3500.0,Belo Horizonte
1440,2023-12-16,Saúde,Despesa 1440 em saúde,217.72,Transferência,3500.0,Salvador
1441,2024-02-28,Alimentação,Despesa 1441 em alimentação,1458.06,Transferência,3500.0,Curitiba
1442,2024-06-26,Transporte,Despesa 1442 em transporte,44.7,Transferência,3500.0,Belo Horizonte
1443,2024-07-15,Alimentação,Despesa 1443 em alimentação,76.35,Dinheiro,3500.0,Belo Horizonte
1444,2024-07-27,Saúde,Despesa 1444 em saúde,1303.37,Dinheiro,3500.0,Salvador
1445,2024-03-12,Transporte,Despesa 1445 em transporte,15.84,Cartão de Crédito,3500.0,Salvador
1446,2024-07-17,Entretenimento,Despesa 1446 em entretenimento,806.36,Dinheiro,3500.0,Salvador
1447,2024-02-05,Entretenimento,Despesa 1447 em entretenimento,1061.46,Cartão de Crédito,3500.0,Belo Horizonte
1448,2023-12-22,Moradia,Despesa 1448 em moradia,187.87,Cartão de Crédito,3500.0,Salvador
1449,2024-04-10,Moradia,Despesa 1449 em moradia,1064.57,Cartão de Crédito,3500.0,Salvador
1450,2024-03-18,Entretenimento,Despesa 1450 em entretenimento,191.85,Cartão de Crédito,3500.0,São Paulo
1451,2024-08-21,Entretenimento,Despesa 1451 em entretenimento,563.7,Dinheiro,3500.0,São Paulo
1452,2024-07-31,Alimentação,Despesa 1452 em alimentação,200.12,Cartão de Crédito,3500.0,Salvador
1453,2023-12-02,Moradia,Despesa 1453 em moradia,744.23,Dinheiro,3500.0,Rio de Janeiro
1454,2024-07-28,Alimentação,Despesa 1454 em alimentação,434.8,Dinheiro,3500.0,São Paulo
1455,2024-01-22,Entretenimento,Despesa 1455 em entretenimento,1250.25,Cartão de Crédito,3500.0,Salvador
1456,2024-03-30,Alimentação,Despesa 1456 em alimentação,1248.06,Cartão de Crédito,3500.0,Rio de Janeiro
1457,2024-04-08,Moradia,Despesa 1457 em moradia,336.51,Transferência,3500.0,Rio de Janeiro
1458,2024-06-01,Moradia,Despesa 1458 em moradia,425.26,Cartão de Crédito,3500.0,Salvador
1459,2023-12-18,Saúde,Despesa 1459 em saúde,928.34,Dinheiro,3500.0,Salvador
1460,2024-03-05,Saúde,Despesa 1460 em saúde,542.39,Dinheiro,3500.0,Belo Horizonte
1461,2024-06-07,Alimentação,Despesa 1461 em alimentação,1247.04,Cartão de Crédito,3500.0,Salvador
1462,2024-06-19,Saúde,Despesa 1462 em saúde,1137.78,Cartão de Crédito,3500.0,Rio de Janeiro
1463,2024-09-27,Entretenimento,Despesa 1463 em entretenimento,221.79,Transferência,3500.0,Belo Horizonte
1464,2024-04-08,Alimentação,Despesa 1464 em alimentação,305.48,Cartão de Crédito,3500.0,São Paulo
1465,2024-07-23,Moradia,Despesa 1465 em moradia,164.96,Dinheiro,3500.0,Salvador
1466,2024-10-13,Alimentação,Despesa 1466 em alimentação,944.84,Transferência,3500.0,Rio de Janeiro
1467,2024-01-24,Alimentação,Despesa 1467 em alimentação,1045.3,Dinheiro,3500.0,Rio de Janeiro
1468,2024-07-07,Alimentação,Despesa 1468 em alimentação,505.62,Dinheiro,3500.0,Curitiba
1469,2024-02-11,Entretenimento,Despesa 1469 em entretenimento,623.52,Transferência,3500.0,Belo Horizonte
1470,2023-11-24,Moradia,Despesa 1470 em moradia,612.1,Cartão de Crédito,3500.0,Rio de Janeiro
1471,2024-07-16,Entretenimento,Despesa 1471 em entretenimento,109.09,Transferência,3500.0,Salvador
1472,2024-09-12,Entretenimento,Despesa 1472 em entretenimento,1253.33,Transferência,3500.0,Curitiba
1473,2024-04-21,Moradia,Despesa 1473 em moradia,788.82,Cartão de Crédito,3500.0,Salvador
1474,2024-08-06,Entretenimento,Despesa 1474 em entretenimento,1239.64,Cartão de Crédito,3500.0,Curitiba
1475,2024-03-13,Transporte,Despesa 1475 em transporte,554.41,Cartão de Crédito,3500.0,Curitiba
1476,2023-11-10,Alimentação,Despesa 1476 em alimentação,1347.85,Cartão de Crédito,3500.0,Belo Horizonte
1477,2024-04-16,Entretenimento,Despesa 1477 em entretenimento,80.15,Transferência,3500.0,Curitiba
1478,2023-12-03,Transporte,Despesa 1478 em transporte,1345.66,Dinheiro,3500.0,Salvador
1479,2024-08-05,Alimentação,Despesa 1479 em alimentação,1448.24,Dinheiro,3500.0,Rio de Janeiro
1480,2024-07-15,Transporte,Despesa 1480 em transporte,1299.91,Transferência,3500.0,Curitiba
1481,2024-03-17,Entretenimento,Despesa 1481 em entretenimento,46.2,Transferência,3500.0,Salvador
1482,2024-08-21,Transporte,Despesa 1482 em transporte,1321.78,Transferência,3500.0,São Paulo
1483,2024-09-29,Saúde,Despesa 1483 em saúde,726.58,Cartão de Crédito,3500.0,Belo Horizonte
1484,2023-11-09,Transporte,Despesa 1484 em transporte,966.2,Transferência,3500.0,Belo Horizonte
1485,2023-11-14,Alimentação,Despesa 1485 em alimentação,1270.41,Cartão de Crédito,3500.0,São Paulo
1486,2023-11-09,Saúde,Despesa 1486 em saúde,1429.45,Transferência,3500.0,São Paulo
1487,2024-05-06,Transporte,Despesa 1487 em transporte,1318.95,Cartão de Crédito,3500.0,Curitiba
1488,2024-04-22,Moradia,Despesa 1488 em moradia,331.74,Cartão de Crédito,3500.0,Rio de Janeiro
1489,2024-03-22,Entretenimento,Despesa 1489 em entretenimento,1432.74,Transferência,3500.0,Belo Horizonte
